129,957.667,36169,15279.7
130,1283.67,39215.7,13897.3
131,982.667,40961.7,13914.3
132,1000,41787.7,14011.3
133,1002.33,44935.3,14285
134,1038,45698,14653
135,1073,49387.3,15112.3
136,1278.67,51125.7,15866.7
137,1081.67,49974.7,15061.3
138,1061,51449.7,15639
139,1087.33,52158.7,15024.3
140,1155.33,52849.3,15601.7
141,1113,53677.7,16183
142,1276,57721.3,17713.7
143,1181,54296,16076.3
144,1212,54298.3,16436
145,1168,58269,16526
146,1205,58644.3,16777.7
147,1236.67,59883.3,16726.7
148,1211.67,61905.7,18596.3
149,1358.67,69065.7,17726.3
150,1265.67,61429,17206
151,1320.67,62257.7,17925.3
152,1352.67,63911,18503
153,1299,64267,18424.3
154,1294.33,64692.7,18487.3
155,1624,66535,18365.3
156,1365,63918,18221.7
157,1387.33,66813.7,18358.7
158,1395.33,64817,18684
159,1399.67,65256.3,19337
160,1609.33,72609.3,21695
161,1444.33,68508.7,19333.3
162,1502.33,68952,19611
163,1479,70100,19779.7
164,1458.33,70512,19735
165,1511.33,71273,19613.3
166,1702.33,76044.7,21524.7
167,1566.33,76920.7,22003
168,1585.67,72104,20215.7
169,1535.67,73931.7,20807
170,1584.33,75893.7,20543.7
171,1933.67,77832.3,22084
172,1594.33,74381.7,21003
173,1620.33,74586.3,21239.3
174,1663.33,75311,21237.7
175,1637.33,75364,21664.7
176,1693,79300.3,23310.3
177,1683.33,76894.3,22102
178,1752.67,77519,22621.7
179,1706.67,78320.3,22790.3
180,1723,80444,23289.3
181,1940,83932,23463
182,1807.33,78202.7,23309
183,1880.33,78188.7,23716
184,1909,77847.3,24076.3
185,1889,79061.3,24435.3
186,1975,85116.3,28374
187,1880,79268.7,24715
188,1929,80033,24964
189,1923,83102.7,24916.3
190,1912.67,79604.7,24869
191,1928.33,86742,26544.7
192,1929.67,80747,25627.3
193,1983.67,83519.7,25771
194,2069.33,84841.7,25973.7
195,2081.33,85657,26761
196,2430,89918,27942.3
197,2080.67,88689.7,26036.3
198,2084.67,90399,27042.3
199,2095.33,88078.3,27474
200,2160,91614,30433.7
201,2322.67,91449,27548.7
202,2192.33,89176.7,28440.3
203,2145.33,95110.7,29348.7
204,2227,91653,29565.7
205,2399.67,97618.3,31493.7
206,2268.67,90959.7,29002.3
207,2498,92367,29739.7
208,2242,92140.7,29647.7
209,2461,95900.7,31271.7
210,2498.67,94363.7,29955.3
211,2422.33,94618.7,31659.3
212,2430.33,93762.3,31300.7
213,2559.33,96063.7,33402.3
214,2492.67,97823,31568.3
215,2406.33,94830.7,30622.3
216,2420.67,95660.7,30972.3
217,2445.33,94449.7,31222
218,2466.33,99206.3,33717
219,2539.33,94676.3,31804.7
220,2540.33,96272.3,32042.3
221,2551,96536.7,33023.7
222,2763.67,97069,34115.3
223,2592,96272.7,33707
224,2589.33,96691.7,33919.3
225,2653,97696.3,33787
226,2754.67,101684,35083
227,2697.33,97816.3,34675
228,3018,99770.7,35717.3
229,2739,98229,34061
230,2719.33,103001,36357.3
231,2751.67,99190.7,34816
232,2818.67,99822.3,36430
233,2798,100687,36050.7
234,2797.33,110158,37244.3
235,3067,102613,37320.7
236,2875,100073,35469
237,2880.67,102955,37152.3
238,2952.67,103582,40168
239,2928.33,100428,37016.3
240,2932,100067,37347.3
241,2976.67,101308,37453.3
242,3045.67,111986,38148
243,3157.67,102166,38383
244,3045.33,100940,39747
245,3027.33,107061,38421.3
246,3292.67,103188,39159.7
247,3170.67,102398,38866.3
248,3560,103581,38916.3
249,3232,106880,39346.7
250,3278.33,102701,39421.3
251,3345,102861,39187.3
252,3192.33,102705,40131
253,3426.33,109121,40709.7
254,3639.67,106472,44776
255,3314.67,106649,41718.3
256,4265.33,131026,52356.3
257,3415.33,142816,51001
258,3975.33,141828,42154.7
259,3524,150948,42107.3
260,3445.33,158554,42896
261,3494.33,163541,44804.7
262,3746.67,167087,44005.3
263,3772.67,175248,45776.7
264,3520.33,172384,44819.7
265,3588.33,178772,43546.7
266,3769,182520,47036.7
267,4051.67,185437,44654
268,3638.33,186374,44720.7
269,3733.67,189144,44887.3
270,4119,191622,47801
271,3856.67,191464,45840.3
272,3779,196008,45967
273,4002,203180,48239
274,3805,203438,46160.7
275,3784.33,206946,46231
276,3888.33,211284,51366
277,4037.67,211268,47856.7
278,3854.33,212477,47026.7
279,4080.33,212182,49764.3
280,3914.67,220798,47713.3
281,3995.33,216757,47812.3
282,4068,217856,48644
283,4222,223955,49227.7
284,4121.67,217772,47594
285,4153,220086,49133.3
286,4214.33,223258,51578
287,4083.33,226719,50521.3
288,4210.67,220911,49416
289,4239.67,234700,51866
290,4576.33,231507,51339.7
291,4366,235832,50049.3
292,4270.67,243556,52347.7
293,4344.67,242287,53380.7
294,4467.33,241258,50241
295,4439,243970,54924.3
296,4396.33,244313,50862.3
297,4578.67,243145,53201.3
298,4487.33,249073,54058.3
299,4410.67,248579,52418
300,4504.67,254366,53002
301,4562,247352,52742.7
302,4611.33,253874,52821.7
303,4527.33,249128,53072.7
304,4680,248977,54590.3
305,4712.67,261271,54341.7
306,4826,263687,56915
307,4890.33,277858,56885.3
308,4887,268335,58704
309,4860.67,271977,58124.3
310,5065,275767,59742.3
311,4947.67,265670,57169.3
312,4949,268812,56636.7
313,4974,266885,58484.7
314,4890,263890,56850.3
315,4933,265917,57198.7
316,5114.67,275321,57605.7
317,5117.33,262972,57720.7
318,5054.67,265705,57478.7
319,5086.33,269244,60147.7
320,5132,263416,58057.7
321,5244.33,273702,58783.3
322,5314.33,285412,58628.7
323,5217.33,281688,58531.7
324,5367.33,286623,63725.7
325,5439,291380,61541.7
326,5385,298513,63432.3
327,5346.67,283359,59081.7
328,5415,287383,59223
329,5547.67,290916,60255.7
330,5402,291191,62908.7
331,5425.67,293474,60596.3
332,5613.67,292674,62387.7
333,5447,294050,61969.7
334,5586.67,296763,61978.3
335,5616.67,293447,61866.7
336,5700.67,300580,61885.7
337,5633,298223,62351.3
338,5693.67,299679,62466.3
339,5604.67,296888,64098
340,6972,321268,68494.7
341,5711.33,307916,63161.3
342,5864,306485,63497.3
343,6131.33,303101,64789
344,5905.67,306807,67436.3
345,5848.33,303593,65377.3
346,6001.67,308578,65064.3
347,6278,303479,64564
348,6083,302418,65636
349,6068,309397,66480.3
350,6090,307194,66853.3
351,6040,305443,66903
352,6489.67,312674,67178.7
353,6456.33,312569,68613.7
354,6156,318763,68102.7
355,6632.67,317148,67410.3
356,6245.33,315290,67495
357,6307.33,318948,71432.7
358,6294.33,313871,68240.7
359,6522.67,320532,69185
360,6833,320195,69833
361,6324.67,314224,70215.7
362,6493.33,322563,70623
363,6456,318207,70627.3
364,6647,326162,74594
365,6621.67,317049,72813.7
366,6700.67,317374,73085.7
367,6610,326371,72378
368,6649,321095,74720.7
369,6778.33,329511,73856.3
370,6732.67,320089,73798.3
371,6744.33,324409,74994.3
372,6878.33,332237,75008
373,6839,325578,75498.7
374,6928,332538,75716.3
375,6975,322650,74998.7
376,6969.67,324440,80305.3
377,7026.33,332251,77159
378,7144.33,326766,76844.3
379,7212.33,328763,77770.3
380,7068.67,325651,76941.3
381,7176,333458,78076.3
382,7039.67,327131,78319.3
383,7435,323959,80971.3
384,7329.67,332887,79376.7
385,7477.33,336304,79305.3
386,7187.33,345460,80724.7
387,7375,339965,79970.3
388,7377.33,341400,80250.3
389,7288.67,347137,78895.7
390,7693.33,346910,79829.7
391,7441,357599,82091.7
392,7511,347979,81587
393,7627,378268,84882
394,7540.33,352687,81761
395,7728.33,362132,82881.3
396,8543,400091,99883
397,8713,382247,83127.7
398,7842.67,359838,83232.3
399,8658.33,355787,85143.3
400,7766.67,363605,83503
401,7825.67,361329,84615.7
402,7922.67,367415,86114.7
403,8084.33,361735,87766.7
404,8028,362218,85504.3
405,7962,371407,85166
406,8173.33,364773,86690.3
407,8095.67,374357,87239
408,8342,366046,87094.7
409,8050,372439,86580
410,9320.67,369801,87641
411,8272.67,370207,88787
412,8279.33,371573,87175.7
413,8281.67,371302,88197
414,8295.67,369743,88790
415,8388.67,370567,90005.7
416,8346.67,375141,89453.3
417,8356,372673,91504
418,8556,379904,92522
419,8724,376192,91492.3
420,8487.67,380323,94452.7
421,8681,375262,92182.3
422,8792,386926,93758
423,8912,376083,91989
424,9707.33,379798,94027
425,8962.67,377552,92074.7
426,9293,385498,94288.3
427,8759,377712,94223
428,9162.67,389384,92836
429,8856,399910,94750.7
430,8885.33,379807,93806.3
431,9051,385235,93973.3
432,9196.67,383262,96670.7
433,9285.67,384331,95638.7
434,8986.33,383899,95947
435,9055.33,389607,96850.3
436,9347.67,387277,97150.3
437,9475.33,389056,96137.3
438,9583.33,387806,97791
439,9214,399639,96670.3
440,9339.33,384954,98624.7
441,9371.33,388631,98613.3
442,9519.67,385540,98291
443,9393.67,390855,99520.7
444,9469.67,388840,100880
445,9441.33,387362,99538.3
446,9622.67,387133,99638.3
447,9700,388870,103434
448,9819.33,384844,102929
449,9772.67,394317,103319
450,9793.67,388059,101515
451,9732.33,401006,102649
452,9766.67,437797,124305
453,13420,503808,124730
454,9867.67,401348,104574
455,11028.3,419262,106797
456,10019,401786,109599
457,10359.3,403803,105138
458,11130,404257,104823
459,10121.7,407900,108303
460,10237.3,398460,105842
461,10191.3,409013,106255
462,10282,404152,106359
463,10488,411084,108408
464,10499,400051,107204
465,10521.7,407283,107248
466,10601.7,403392,107978
467,10475.3,409954,108529
468,10566.7,402283,110457
469,11745,414168,111491
470,10674.7,421230,116292
471,11116,433091,113389
472,10621.7,406527,110451
473,10869.3,411383,111787
474,10971.3,412893,111985
475,10779,414801,111375
476,10933.7,407993,117892
477,11096.7,417192,110752
478,10890.7,410019,112833
479,11101,410349,114655
480,10986.3,407877,114230
481,11076,419546,113154
482,11533.7,410859,116169
483,11273.3,418181,115846
484,11382.7,421745,114087
485,11304,410537,115434
486,11439,422045,117363
487,11387,415001,115192
488,11277.7,417778,118253
489,11336,414419,116986
490,11398.3,423233,117950
491,11542.7,411329,118652
492,11627.3,419158,119691
493,11585,415422,119231
494,11742,417385,120198
495,11703,412723,118504
496,11845.7,422443,120069
497,11970.3,425417,120057
498,11765.3,415803,120328
499,12671.3,426656,122965
500,11890.3,415726,120656
501,12108,422821,122146
502,12444.7,417277,121803
503,12114.3,427496,123389
504,12405.3,444193,135793
505,13588.3,442766,126484
506,12172.7,423186,122243
507,12299,418122,124315
508,12486.3,427851,123905
509,12497,420238,125211
510,12308,424997,124794
511,12550,425670,125529
512,12699.7,425438,125993
513,12625.3,502118,125353
514,12722,533559,126005
515,12783.7,566096,127550
516,13246.3,571961,134986
517,12752.7,601743,128133
518,12897.7,601838,127353
519,13047.3,615698,127887
520,13129.3,618747,128768
521,12890.3,650354,130106
522,13109.7,658571,130239
523,13474,658797,128472
524,13273.7,666642,130742
525,13073,673260,129640
526,13104.3,677859,135623
527,13348.3,681565,132445
528,13643.3,683844,133377
529,13325.7,710060,132411
530,13426.3,712616,137531
531,13780,769917,133977
532,13423.3,742398,138047
533,13667,739277,135898
534,13852.3,753522,135810
535,13596,744263,133902
536,13680.7,750829,134315
537,13798.7,755041,136500
538,13610,762902,136958
539,13938.7,766394,134435
540,14163.7,768322,136019
541,13928,772023,137728
542,13984,766395,136985
543,14951.3,781863,137149
544,14373.7,784789,142993
545,14970.3,830115,143263
546,15074.3,872256,147578
547,15310.7,875482,143404
548,14454.3,816212,138235
549,14892,826901,140025
550,16443,885390,152300
551,14464.7,842135,140955
552,14635.7,837274,141111
553,14453.7,886635,144887
554,14970.7,981697,161516
555,17803.7,893692,142310
556,14744.3,856580,143878
557,15758.7,876034,150394
558,15652.3,890958,147120
559,14717.3,862455,142131
560,15220.3,856877,142341
561,14946.7,874795,145463
562,15305.3,861523,147193
563,14998,869455,143405
564,15126.7,878045,144299
565,15164.7,879461,144062
566,15429.3,879843,146247
567,15282,879328,147944
568,15285.3,884173,150293
569,15392,883976,146698
570,15346.7,886472,146668
571,15544,887843,147309
572,15941,891276,147867
573,15658.7,883880,146513
574,15795,889584,149128
575,15841.7,895948,148438
576,15697,880725,151229
577,16758.7,913473,149361
578,16503,951833,162413
579,16530.7,1.06952e+06,180571
580,17026.3,1.06697e+06,161524
581,16073.7,971510,153153
582,17849.3,1.02782e+06,163747
583,18452.3,967327,151794
584,15936,948184,151752
585,16749.3,980169,153237
586,15951.3,978400,150599
587,17415.7,986530,161553
588,17602,1.0362e+06,161129
589,16551.3,1.00698e+06,163730
590,17164.7,1.01452e+06,164160
591,17033.3,1.00126e+06,157782
592,16079.3,946308,157021
593,17423.3,1.0132e+06,158136
594,17362,1.01988e+06,167642
595,17443.3,1.01111e+06,155643
596,18445,1.08535e+06,180808
597,18275.3,1.05528e+06,167609
598,18772.7,1.07176e+06,186197
599,19008.3,1.09866e+06,181541
600,19788,1.0702e+06,176364
601,17793,1.13071e+06,166428
602,22731.7,1.11915e+06,176592
603,17328,1.00369e+06,158112
604,16700,1.03673e+06,166326
605,18919,1.12139e+06,160817
606,17148,977936,159244
607,16923.3,974357,155360
608,17008,977528,158268
609,17161.3,1.1405e+06,164531
610,17395.3,1.02967e+06,175156
611,17438.3,1.03e+06,163637
612,17175,997803,158915
613,17476.7,995723,163977
614,17274.3,1.00598e+06,160020
615,17347,1.01018e+06,161080
616,18484.7,1.11669e+06,183381
617,17779.7,1.00392e+06,160684
618,17782,1.08464e+06,173022
619,18122,1.01714e+06,162501
620,18624.7,1.08576e+06,198675
621,24998.7,1.28377e+06,198697
622,19767.7,1.08988e+06,179478
623,18522.7,1.05061e+06,170185
624,18356,1.04731e+06,169848
625,18957.7,1.12947e+06,183841
626,18114.7,1.05983e+06,168234
627,18184.7,1.02406e+06,165225
628,18054.3,1.0187e+06,166684
629,18086.7,1.01531e+06,165541
630,18490,1.05796e+06,180413
631,19584.3,1.06825e+06,173138
632,18419.7,1.01193e+06,165377
633,18381.7,1.02299e+06,168441
634,18821.3,1.05349e+06,169853
635,18995.3,1.01686e+06,169480
636,18524.3,1.02197e+06,166664
637,18573,1.02073e+06,168956
638,18561.7,1.02385e+06,167949
639,19071.7,1.03105e+06,169812
640,18959.7,1.03792e+06,172061
641,18804,1.05164e+06,167879
642,18894,1.05732e+06,173380
643,18948.7,1.06761e+06,169692
644,18881.7,1.06777e+06,170882
645,18982.7,1.08108e+06,171100
646,20035.3,1.09394e+06,171273
647,19292.3,1.09526e+06,171586
648,19292.3,1.10151e+06,171750
649,19308.7,1.10248e+06,172633
650,19883.3,1.10815e+06,173049
651,19367.3,1.09955e+06,172757
652,19372.3,1.11183e+06,174554
653,19453.7,1.11079e+06,173659
654,19764,1.10902e+06,173662
655,22164,1.10672e+06,175019
656,20663,1.14406e+06,176622
657,20898.7,1.15938e+06,179969
658,20572,1.14762e+06,177522
659,19893.3,1.13019e+06,175886
660,20127.7,1.12525e+06,177928
661,19970.3,1.12932e+06,178875
662,20030.3,1.13693e+06,176374
663,20055,1.12556e+06,177273
664,20070.3,1.13292e+06,182352
665,20293.7,1.14623e+06,178202
666,20825,1.15526e+06,182327
667,21070.3,1.24859e+06,207044
668,23580,1.21765e+06,183771
669,20718,1.16799e+06,184796
670,20707.3,1.14221e+06,182872
671,22007.7,1.14341e+06,182081
672,21342.3,1.15354e+06,183061
673,20593,1.14647e+06,181094
674,20653,1.15061e+06,182161
675,20690.7,1.15572e+06,184816
676,20799,1.15852e+06,182440
677,21131,1.16575e+06,186438
678,23044.3,1.16567e+06,185464
679,21010.3,1.16224e+06,183025
680,21682.7,1.16188e+06,183001
681,21478.3,1.17039e+06,184319
682,21144.3,1.17235e+06,189846
683,21702,1.19943e+06,189799
684,23718.7,1.20628e+06,196782
685,22010,1.19671e+06,198413
686,22365.3,1.21787e+06,208882
687,23169.7,1.1748e+06,191864
688,21515.7,1.17311e+06,185829
689,21754.7,1.17941e+06,188863
690,22372.3,1.17356e+06,187581
691,21801,1.174e+06,191269
692,21961.3,1.21687e+06,194201
693,21931.7,1.19128e+06,190461
694,21861.7,1.19865e+06,191001
695,22644,1.39996e+06,234249
696,29907.7,1.50946e+06,228981
697,22577,1.19624e+06,194151
698,23345.7,1.24286e+06,230163
699,24322.3,1.41418e+06,202127
700,23078.7,1.18171e+06,198048
701,23363,1.22805e+06,201664
702,24551.3,1.26913e+06,209818
703,23433,1.2663e+06,198053
704,25088.7,1.33765e+06,230153
705,22636.3,1.20552e+06,196508
706,22713,1.19985e+06,197853
707,23110,1.20645e+06,200996
708,22750.3,1.19956e+06,196625
709,22836,1.21074e+06,199265
710,23548.3,1.2099e+06,196126
711,23689,1.21636e+06,202946
712,23084,1.2141e+06,203808
713,23618,1.21058e+06,199471
714,23109.3,1.2155e+06,199412
715,23440.7,1.22378e+06,202356
716,24094,1.22109e+06,203095
717,23326.7,1.21718e+06,202022
718,23769,1.221e+06,201814
719,24826.3,1.22297e+06,202195
720,24039.3,1.21971e+06,204078
721,23502.3,1.22302e+06,204753
722,23696.3,1.21937e+06,205144
723,23725.7,1.22725e+06,209572
724,24535.7,1.22894e+06,205178
725,23862.7,1.23279e+06,205598
726,23918,1.22387e+06,204684
727,23927.7,1.22711e+06,207783
728,23977,1.2284e+06,207916
729,25232,1.23739e+06,208004
730,24225,1.23308e+06,207904
731,24218.3,1.2341e+06,208159
732,24320.3,1.22984e+06,210677
733,24284.7,1.23885e+06,209545
734,25072.3,1.23025e+06,209919
735,24852,1.23762e+06,211652
736,24512,1.24389e+06,212552
737,24652.3,1.23681e+06,213816
738,25284.7,1.24372e+06,214973
739,24761,1.25126e+06,218466
740,24798.3,1.23688e+06,214150
741,25584.7,1.24227e+06,218428
742,25001,1.24387e+06,216240
743,25813.3,1.24099e+06,219850
744,25106.3,1.24358e+06,217323
745,25855,1.24378e+06,221501
746,25834.3,1.24351e+06,224100
747,25259.3,1.24532e+06,219799
748,27982,1.2436e+06,218693
749,26949.3,1.2483e+06,220711
750,27477.3,1.24953e+06,219206
751,25653,1.25141e+06,222366
752,32439.7,1.25503e+06,222135
753,25683.7,1.25263e+06,224484
754,25640.3,1.24363e+06,224039
755,26278,1.25034e+06,225304
756,26974.7,1.25329e+06,222423
757,25910,1.25001e+06,226603
758,27346,1.26491e+06,234517
759,26072.3,1.2592e+06,222818
760,26129.7,1.25591e+06,225061
761,26630.7,1.25617e+06,224263
762,26677.3,1.26412e+06,227313
763,26944.7,1.26399e+06,225874
764,26877,1.25297e+06,226752
765,26505,1.26442e+06,226499
766,26510.7,1.25141e+06,227203
767,26677.3,1.25898e+06,227052
768,27244.3,1.27364e+06,242660
769,26748,1.29907e+06,229149
770,27092,1.29255e+06,230135
771,27063.7,1.30626e+06,230280
772,26931.3,1.31956e+06,232294
773,27648.3,1.3165e+06,231555
774,27108,1.32528e+06,232103
775,28176.7,1.32681e+06,232134
776,27276.7,1.34838e+06,230345
777,27871,1.34634e+06,237091
778,27314.7,1.33636e+06,233591
779,27470,1.34173e+06,236425
780,29427,1.34557e+06,235195
781,27556.3,1.34765e+06,237845
782,28919.3,1.34975e+06,240415
783,28486,1.34837e+06,235173
784,28639.7,1.35288e+06,239317
785,27802.3,1.36512e+06,238836
786,27928.3,1.36644e+06,239800
787,28585,1.37719e+06,239973
788,28196.7,1.38054e+06,238131
789,31391.3,1.36738e+06,237839
790,28221,1.37117e+06,241197
791,28251.3,1.37457e+06,240907
792,28238.3,1.37379e+06,241573
793,28422.7,1.37871e+06,239979
794,28492.7,1.37879e+06,244950
795,29112,1.37829e+06,243546
796,28569,1.37699e+06,239879
797,30360.7,1.38022e+06,243262
798,28739.3,1.38091e+06,242927
799,28773,1.38339e+06,244350
800,29050.3,1.37964e+06,244408
801,29026.3,1.40047e+06,246994
802,29001.7,1.39206e+06,249581
803,29684,1.40511e+06,247027
804,29394.7,1.40233e+06,248487
805,29950.3,1.40828e+06,247661
806,29441,1.40719e+06,249218
807,30122.7,1.40922e+06,247870
808,29951.7,1.40482e+06,252064
809,29658,1.41038e+06,248893
810,29758.3,1.4129e+06,249940
811,29965.3,1.41209e+06,251896
812,30739.3,1.40725e+06,252308
813,29756.3,1.41194e+06,250264
814,30504.7,1.42092e+06,254019
815,29906,1.41495e+06,251360
816,30199.7,1.41952e+06,252352
817,31388,1.42152e+06,254026
818,30857.3,1.42357e+06,252812
819,30392,1.41857e+06,265952
820,32949,1.42388e+06,255461
821,30826,1.4255e+06,256220
822,30420.3,1.41911e+06,255268
823,30545.3,1.42846e+06,255917
824,31125,1.42705e+06,261779
825,31561.7,1.42421e+06,257821
826,30828,1.43117e+06,257571
827,30736.3,1.42486e+06,256049
828,32590.7,1.42763e+06,260974
829,30939.7,1.43111e+06,259142
830,31099.7,1.43253e+06,259426
831,31091.7,1.43494e+06,259218
832,31770,1.42864e+06,259838
833,31358.3,1.44263e+06,263396
834,31311.7,1.44353e+06,260145
835,31827,1.44797e+06,261866
836,31881.7,1.4484e+06,263431
837,31521,1.44672e+06,266034
838,31574,1.44899e+06,262069
839,31724,1.45544e+06,264567
840,32395.7,1.45189e+06,268779
841,31779.7,1.45663e+06,265300
842,32002.3,1.45378e+06,264637
843,32011,1.45849e+06,263412
844,32012,1.45861e+06,267268
845,32637,1.45894e+06,265674
846,32270.7,1.47091e+06,267112
847,32339,1.46112e+06,266843
848,32268,1.46063e+06,271705
849,33472.3,1.46514e+06,270107
850,33008.7,1.46893e+06,270771
851,32672.7,1.47244e+06,269825
852,33060.7,1.50307e+06,272650
853,33185.3,1.48364e+06,271937
854,33537.7,1.47731e+06,270909
855,33249.7,1.47501e+06,272170
856,32945.3,1.46935e+06,270369
857,33025,1.47826e+06,271771
858,33285.3,1.47518e+06,273019
859,33645.3,1.48439e+06,274747
860,33908.7,1.46953e+06,277018
861,33721.7,1.46937e+06,274763
862,33385.3,1.48144e+06,273269
863,33544,1.47528e+06,275320
864,34269.7,1.47433e+06,283197
865,33541.3,1.4767e+06,278463
866,34085.7,1.47803e+06,278737
867,34234.7,1.47107e+06,280414
868,34372.3,1.49276e+06,285555
869,34042,1.48423e+06,279665
870,35030,1.57788e+06,296220
871,34093.3,1.49506e+06,285274
872,34175,1.49357e+06,279591
873,34825,1.48648e+06,283532
874,35363.7,1.49693e+06,281948
875,37662.7,1.508e+06,307391
876,36461.7,1.53901e+06,283351
877,35035.7,1.48674e+06,283665
878,34744,1.48395e+06,283528
879,34653.3,1.49206e+06,288205
880,35663,1.4978e+06,286025
881,34766.3,1.49777e+06,287386
882,35083,1.49624e+06,284961
883,35065,1.4882e+06,290270
884,35369.3,1.49521e+06,289524
885,35421.7,1.49459e+06,288203
886,35997.3,1.49593e+06,289825
887,35936.7,1.49488e+06,290098
888,35391,1.49446e+06,289469
889,35475.3,1.67143e+06,298941
890,35542,1.55606e+06,291094
891,35610.7,1.51191e+06,294034
892,35832,1.51046e+06,298955
893,36124.7,1.51772e+06,297873
894,36009,1.49969e+06,295700
895,35820,1.49916e+06,295157
896,35948.7,1.50034e+06,294564
897,36073.3,1.50988e+06,293944
898,37663.7,1.51173e+06,293651
899,36973,1.5158e+06,298501
900,36902,1.51948e+06,297350
901,36619.7,1.52219e+06,298090
902,36553,1.53168e+06,304830
903,36553.3,1.5208e+06,302714
904,37293,1.53012e+06,300792
905,36866.3,1.52441e+06,301103
906,38390.7,1.53e+06,302330
907,36964.7,1.52947e+06,309351
908,37397.7,1.5391e+06,305919
909,37311,1.53572e+06,307106
910,37297.7,1.53434e+06,304142
911,37176,1.53302e+06,306854
912,38632.7,1.53725e+06,305941
913,37448.3,1.5364e+06,308217
914,40750.3,1.54584e+06,305997
915,37553.7,1.54484e+06,307011
916,37647,1.54992e+06,308442
917,38972.7,1.54022e+06,310454
918,38025.3,1.55021e+06,308809
919,38814,1.55282e+06,309460
920,38376,1.5517e+06,321128
921,38872.7,1.54996e+06,315637
922,38108.7,1.55007e+06,311403
923,38054.7,1.56026e+06,307816
924,38195,1.54533e+06,309009
925,39808.7,1.55119e+06,309741
926,38466.3,1.549e+06,310389
927,38573,1.54874e+06,313468
928,39786.3,1.54989e+06,313140
929,38596,1.56992e+06,312793
930,38699,1.55988e+06,312303
931,38713.3,1.56494e+06,315744
932,39098.3,1.55928e+06,316057
933,38930.3,1.56794e+06,317911
934,39050,1.55868e+06,317255
