1,2e-06,2.33333e-06,6.66667e-07
2,1.53333e-05,5e-06,6.33333e-06
3,5.33333e-06,9e-06,1.36667e-05
4,5.33333e-06,1.16667e-05,2.4e-05
5,6e-06,2.9e-05,3.2e-05
6,7.66667e-06,3.73333e-05,4.83333e-05
7,9e-06,4.4e-05,7.56667e-05
8,1.33333e-05,4.33333e-05,9.9e-05
9,1.93333e-05,0.000108,0.000122667
10,9.4e-05,0.000115,0.000110667
11,1.53333e-05,0.000146667,0.000117333
12,1.7e-05,0.000153,0.00014
13,1.9e-05,0.000176667,0.000181333
14,2.03333e-05,0.000183667,0.000191
15,2.23333e-05,0.000191,0.000248
16,3.36667e-05,0.0002,0.000261667
17,2.66667e-05,0.000367,0.000294667
18,2.8e-05,0.000422,0.000252333
19,3.56667e-05,0.000474333,0.000302667
20,3.33333e-05,0.000512667,0.000365
21,3.46667e-05,0.000567667,0.000398
22,3.73333e-05,0.000592,0.000398333
23,3.73333e-05,0.000611667,0.000444667
24,4.03333e-05,0.000616333,0.000458
25,4.26667e-05,0.000701333,0.000489333
26,4.53333e-05,0.00072,0.000551
27,4.66667e-05,0.000654,0.000504667
28,4.86667e-05,0.000747667,0.000633
29,4.8e-05,0.000767667,0.000616333
30,5.83333e-05,0.000771333,0.000659
31,5.66667e-05,0.000785667,0.00074
32,6e-05,0.000819667,0.000776
33,6.03333e-05,0.001303,0.000791333
34,6.9e-05,0.00148633,0.000851667
35,6.56667e-05,0.00170167,0.000870667
36,7.63333e-05,0.00168967,0.000947333
37,7.63333e-05,0.00190867,0.000949667
38,8.1e-05,0.001958,0.000937333
39,7.73333e-05,0.00162933,0.000954
40,5e-05,0.00120567,0.000805
41,8.06667e-05,0.00224233,0.00105533
42,8.5e-05,0.00229867,0.001209
43,8.83333e-05,0.00219367,0.001201
44,9.13333e-05,0.00239,0.001227
45,9.53333e-05,0.00242167,0.00130267
46,9.73333e-05,0.002501,0.00139833
47,0.000101667,0.00251367,0.001377
48,0.000201333,0.00258233,0.00143233
49,0.000102333,0.002155,0.00143333
50,6.8e-05,0.001907,0.00160133
51,0.000113667,0.002842,0.001604
52,0.000116667,0.002506,0.00166467
53,0.000121,0.00293833,0.001745
54,0.000127333,0.00295533,0.00177167
55,0.000129,0.00299167,0.00183267
56,0.000128,0.00300367,0.00191567
57,0.000136,0.00312233,0.00188467
58,0.000139,0.003091,0.001944
59,0.000143333,0.002999,0.00201933
60,0.000147,0.003139,0.00207067
61,0.000145,0.003193,0.00214933
62,0.000152,0.00321767,0.00215933
63,0.000158,0.003232,0.002346
64,0.000162,0.00326567,0.00232267
65,0.000164333,0.004677,0.002282
66,0.000172,0.00531233,0.002419
67,0.000172667,0.00576033,0.00245033
68,0.000176,0.005965,0.00259967
69,0.000181333,0.00647867,0.002406
70,0.000115333,0.006661,0.00260467
71,0.000189333,0.006864,0.00269567
72,0.000194333,0.00688733,0.00281267
73,0.000196333,0.007296,0.00287
74,0.000199333,0.00699533,0.002545
75,0.000195667,0.00496033,0.00177133
76,0.000132667,0.00650267,0.002908
77,0.000214667,0.00602867,0.00221367
78,0.000219,0.007373,0.002679
79,0.000289,0.00762267,0.002824
80,0.000227,0.00656933,0.00311267
81,0.000179333,0.00827767,0.00321133
82,0.000240333,0.00767033,0.003173
83,0.000237667,0.008466,0.00333433
84,0.000250333,0.007667,0.00317367
85,0.000253333,0.00737367,0.00314933
86,0.000222667,0.00641767,0.00271867
87,0.000252,0.009022,0.003008
88,0.000165667,0.00932733,0.00330433
89,0.000273,0.008444,0.00385733
90,0.000207,0.00812833,0.00378733
91,0.000278333,0.00844033,0.002767
92,0.000177333,0.008613,0.003279
93,0.000180667,0.00953267,0.003963
94,0.000301,0.008413,0.00429467
95,0.000298667,0.008952,0.003247
96,0.000272667,0.00926133,0.003645
97,0.000194667,0.00934267,0.003522
98,0.000198333,0.00939767,0.00386167
99,0.000324667,0.010918,0.00433767
100,0.000339,0.0108493,0.00454233
101,0.000344667,0.0109403,0.00429467
102,0.000239667,0.0106813,0.00332233
103,0.000348667,0.010425,0.00447767
104,0.000427667,0.009789,0.00482667
105,0.000358667,0.0101793,0.00496067
106,0.000364667,0.009932,0.00486333
107,0.000371667,0.00967267,0.003358
108,0.000232667,0.00760367,0.00420733
109,0.000388,0.00901833,0.00498767
110,0.000424667,0.0113173,0.00371767
111,0.000244,0.00757733,0.00343233
112,0.000252667,0.007562,0.00340733
113,0.000253,0.00750833,0.00412967
114,0.000511,0.00845867,0.00399633
115,0.000337,0.00958233,0.00564033
116,0.000336333,0.011879,0.00464667
117,0.000278333,0.00910233,0.004154
118,0.000271667,0.008598,0.003921
119,0.000278667,0.00883767,0.00404533
120,0.000282333,0.00968867,0.00455
121,0.000297667,0.00838533,0.004129
122,0.000318333,0.00857467,0.00415467
123,0.000353667,0.00859733,0.005314
124,0.000296333,0.00876067,0.00515067
125,0.000301333,0.00848767,0.00414667
126,0.000316667,0.00884633,0.004722
127,0.000313333,0.00875267,0.00455667
128,0.000365333,0.0126217,0.00608467
129,0.000490333,0.013642,0.00635433
130,0.000454,0.0145283,0.00498
